"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","E394_CourseOfStudyName","UID5_CoursesResKey","E307_CourseCode","E308_CourseName","E596_StandardCourseDuration","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",21851,"00850","MBBS and Doctor of Philosophy - Research",56849,"008502EL","MBBS and Doctor of Philosophy - Research [EC&M - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",21851,"00850","MBBS and Doctor of Philosophy - Research",56859,"008502HL","MBBS and Doctor of Philosophy - Research [M&D - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",21851,"00850","MBBS and Doctor of Philosophy - Research",56576,"008501CL","MBBS and Doctor of Philosophy - Research [E&C - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",21852,"10260","Bachelor of Music and Bachelor of Education",56868,"102601","Bachelor of Music and Bachelor of Education","NULL","01/01/2005","NULL"
35,1055,"HEP",21853,"10250","Bachelor of Arts and Bachelor of Education",56908,"102501","Bachelor of Arts and Bachelor of Education","4.000","01/01/2000","NULL"
35,1055,"HEP",21854,"10220","Bachelor of Arts and Bachelor of Commerce",56802,"102201","Bachelor of Arts and Bachelor of Commerce","NULL","01/01/2005","NULL"
35,1055,"HEP",21855,"10230","Bachelor of Arts and Bachelor of Economics",57003,"102301","Bachelor of Arts and Bachelor of Economics","NULL","01/01/2005","NULL"
35,1055,"HEP",21856,"11160","Bachelor of Music and Bachelor of Education",57014,"111601","Bachelor of Music and Bachelor of Education","NULL","01/01/2005","NULL"
35,1055,"HEP",21857,"20150","Bachelor of Laws and Bachelor of Arts",56766,"201501","Bachelor of Laws and Bachelor of Arts","5.000","01/01/2005","NULL"
35,1055,"HEP",21858,"20190","Bachelor of Laws and Bachelor of Arts (Asian Studies)",56869,"201901","Bachelor of Laws and Bachelor of Arts (Asian Studies)","NULL","01/01/2005","NULL"
35,1055,"HEP",21859,"20180","Bachelor of Laws and Bachelor of Science",56909,"201801","Bachelor of Laws and Bachelor of Science","5.000","01/01/2005","NULL"
35,1055,"HEP",21860,"20170","Bachelor of Laws and Bachelor of Economics",56803,"201701","Bachelor of Laws and Bachelor of Economics","NULL","01/01/2005","NULL"
35,1055,"HEP",21861,"20160","Bachelor of Laws and Bachelor of Commerce",57004,"201601","Bachelor of Laws and Bachelor of Commerce","NULL","01/01/2005","NULL"
35,1055,"HEP",21862,"40130","Bachelor of Economics or Commerce and Bachelor of Education",57015,"401301","Bachelor of Economics or Commerce and Bachelor of Education","NULL","01/01/2005","NULL"
35,1055,"HEP",21863,"40160","Bachelor of Arts (Asian Studies) and Bachelor of Economics",56767,"401601","Bachelor of Arts (Asian Studies) and Bachelor of Economics","NULL","01/01/2005","NULL"
35,1055,"HEP",21864,"40150","Bachelor of Arts (Asian Studies) and Bachelor of Commerce",56870,"401501","Bachelor of Arts (Asian Studies) and Bachelor of Commerce","NULL","01/01/2005","NULL"
35,1055,"HEP",21865,"71280","Graduate Certificate in Rural Development Planning",56910,"712801","Graduate Certificate in Rural Development Planning","NULL","01/01/2005","NULL"
35,1055,"HEP",21866,"90130","Bachelor of Medicine & Bachelor of Surgery and Bachelor of Arts",56804,"901301","Bachelor of Medicine & Bachelor of Surgery and Bachelor of Arts","7.000","01/01/2005","NULL"
35,1055,"HEP",21867,"60920","Doctor of Engineering in Information and Communications Technology",57005,"609201","Doctor of Engineering in Information and Communications Technology","3.000","01/01/2005","NULL"
35,1055,"HEP",21868,"61180","Bachelor of Computer Science and Bachelor of Commerce or Economics",57016,"611801","Bachelor of Computer Science and Bachelor of Commerce or Economics","NULL","01/01/2005","NULL"
35,1055,"HEP",21868,"61180","Bachelor of Computer Science and Bachelor of Commerce or Economics",56768,"611802","Bachelor of Computer Science and Bachelor of Commerce or Economics","NULL","01/01/2005","NULL"
35,1055,"HEP",21869,"60140","Bachelor of Engineering and Bachelor of Commerce",56805,"601801","Bachelor of Engineering and Bachelor of Commerce","NULL","01/01/2005","NULL"
35,1055,"HEP",21869,"60140","Bachelor of Engineering and Bachelor of Commerce",56871,"601401","Bachelor of Engineering and Bachelor of Commerce","5.000","01/01/2005","NULL"
35,1055,"HEP",21869,"60140","Bachelor of Engineering and Bachelor of Commerce",56911,"601701","Bachelor of Engineering and Bachelor of Commerce","NULL","01/01/2005","NULL"
35,1055,"HEP",21870,"60100","Bachelor of Computer & Mathematical Sciences and Bachelor of Engineering",57006,"601001","Bachelor of Computer & Mathematical Sciences and Bachelor of Engineering","NULL","01/01/2005","NULL"
35,1055,"HEP",21871,"60210","Bachelor of Engineering and Bachelor of Arts",57017,"602101","Bachelor of Engineering and Bachelor of Arts","NULL","01/01/2005","NULL"
35,1055,"HEP",21872,"60150","Bachelor of Engineering and Bachelor of Arts (Asian Studies)",56880,"601501","Bachelor of Engineering and Bachelor of Arts (Asian Studies)","NULL","01/01/2005","NULL"
35,1055,"HEP",21873,"51100","Bachelor of Music and Bachelor of Science",56920,"511001","Bachelor of Music and Bachelor of Science","NULL","01/01/2005","NULL"
35,1055,"HEP",21874,"51170","Bachelor of Science and Bachelor of Economics or Commerce",57026,"511703","Bachelor of Science and Bachelor of Economics or Commerce","NULL","01/01/2013","NULL"
35,1055,"HEP",21874,"51170","Bachelor of Science and Bachelor of Economics or Commerce",57261,"511701","Bachelor of Science and Bachelor of Economics or Commerce","4.500","01/01/2005","NULL"
35,1055,"HEP",21874,"51170","Bachelor of Science and Bachelor of Economics or Commerce",57188,"511702","Bachelor of Science and Bachelor of Economics or Commerce","NULL","01/01/2005","NULL"
35,1055,"HEP",21875,"41190","Bachelor of Music and Bachelor of Economics",56778,"411901","Bachelor of Music and Bachelor of Economics","NULL","01/01/2005","NULL"
35,1055,"HEP",21876,"41130","Bachelor of Economics or Commerce and Bachelor of Education",56881,"411301","Bachelor of Economics or Commerce and Bachelor of Education","NULL","01/01/2005","NULL"
35,1055,"HEP",21876,"41130","Bachelor of Economics or Commerce and Bachelor of Education",56921,"411302","Bachelor of Economics or Commerce and Bachelor of Education","NULL","01/01/2005","NULL"
35,1055,"HEP",21877,"50090","Bachelor of Arts and Bachelor of Science",57262,"500901","Bachelor of Arts and Bachelor of Science","NULL","01/01/2005","NULL"
35,1055,"HEP",21878,"50220","Bachelor of Science and Bachelor of Economics or Commerce",57189,"502201","Bachelor of Science and Bachelor of Economics or Commerce","NULL","01/01/2005","NULL"
35,1055,"HEP",21879,"50230","Bachelor of Science and Bachelor of Education",57027,"502301","Bachelor of Science and Bachelor of Education","NULL","01/01/2005","NULL"
35,1055,"HEP",21880,"50130","Bachelor of Science and Bachelor of Engineering",56882,"501302","Bachelor of Science and Bachelor of Engineering","NULL","01/01/2015","NULL"
35,1055,"HEP",21880,"50130","Bachelor of Science and Bachelor of Engineering",56779,"501301","Bachelor of Science and Bachelor of Engineering","NULL","01/01/2005","NULL"
35,1055,"HEP",21881,"50210","Bachelor of Health Science and Bachelor of Commerce or Economics",56922,"502101","Bachelor of Health Science and Bachelor of Commerce or Economics","5.000","01/01/2005","NULL"
35,1055,"HEP",22366,"01810","Doctor of Philosophy and Master of Infectious Diseases - Research",53708,"018101","Doctor of Philosophy and Master of Infectious Diseases - Research","NULL","01/01/2008","NULL"
35,1055,"HEP",22366,"01810","Doctor of Philosophy and Master of Infectious Diseases - Research",53743,"018102","Doctor of Philosophy and Master of Infectious Diseases - Research","4.000","01/01/2011","NULL"
35,1055,"HEP",22367,"50842","Doctor of Psychology",53479,"508402","Doctor of Psychology","NULL","01/01/2008","NULL"
35,1055,"HEP",22368,"00120","Enabling Programme (Uni Smart Start, Albany)",53456,"001201","Enabling Programme (Uni Smart Start, Albany)","1.000","01/01/2008","NULL"
35,1055,"HEP",24162,"61230","Graduate Certificate in Engineering in Microelectronics",58009,"612301","Graduate Certificate in Engineering in Microelectronics","NULL","01/01/2007","NULL"
35,1055,"HEP",24163,"60380","Graduate Diploma in Engineering in Information and Communications Techno",58058,"603801","Graduate Diploma in Engineering in Information and Communications Techno","NULL","01/01/2007","NULL"
35,1055,"HEP",24164,"61330","Graduate Diploma in Engineering in Microelectronics",58239,"613301","Graduate Diploma in Engineering in Microelectronics","NULL","01/01/2007","NULL"
35,1055,"HEP",24165,"41660","Master of Human Resources and Employment Relations - Coursework",57979,"416601","Master of Human Resources and Employment Relations - Coursework","1.500","01/01/2009","NULL"
35,1055,"HEP",24166,"41670","Master of Business Information Management - Coursework",58046,"416701","Master of Business Information Management - Coursework","1.500","01/01/2009","NULL"
35,1055,"HEP",24167,"41680","Master of Commerce - Coursework",58148,"416801","Master of Commerce - Coursework","1.500","01/01/2009","NULL"
35,1055,"HEP",24168,"41690","Master of Marketing - Coursework",58010,"416901","Master of Marketing - Coursework","NULL","01/01/2009","NULL"
35,1055,"HEP",24169,"42520","Master of Business Administration - Coursework",58059,"425201","Master of Business Administration - Coursework","1.500","01/01/2005","NULL"
35,1055,"HEP",24169,"42520","Master of Business Administration - Coursework",130373,"425202","Master of Business Administration - Coursework","1.500","01/07/2021","NULL"
35,1055,"HEP",24170,"42530","Master of Business Administration (Advanced) - Coursework",58240,"425301","Master of Business Administration (Advanced) - Coursework","2.000","01/01/2009","NULL"
35,1055,"HEP",24171,"90580","Master of Health Professions Education (online)",57980,"905801","Master of Health Professions Education (online)","1.500","01/11/2022","NULL"
35,1055,"HEP",24172,"90590","Master of Podiatric Medicine - Coursework and Dissertation",58047,"905901","Master of Podiatric Medicine - Coursework and Dissertation","NULL","01/01/2009","NULL"
35,1055,"HEP",24173,"91520","Master of Public Health Practice",58149,"915201","Master of Public Health Practice","2.000","01/01/2009","NULL"
35,1055,"HEP",24174,"42310","Graduate Diploma in Business",58011,"423101","Graduate Diploma in Business","1.000","01/01/2009","NULL"
35,1055,"HEP",24175,"11190","Bachelor of Laws and Bachelor of Music",58060,"111901","Bachelor of Laws and Bachelor of Music","NULL","01/01/2009","NULL"
35,1055,"HEP",24176,"12100","Bachelor of Music and Bachelor of Science",58081,"121002","Bachelor of Music and Bachelor of Science","5.400","01/01/2013","NULL"
35,1055,"HEP",24176,"12100","Bachelor of Music and Bachelor of Science",58241,"121001","Bachelor of Music and Bachelor of Science","NULL","01/01/2009","NULL"
35,1055,"HEP",24177,"12110","Bachelor of Arts and Master of Teaching - Undergraduate",58048,"121101","Bachelor of Arts and Master of Teaching - Undergraduate","NULL","01/01/2009","NULL"
35,1055,"HEP",24178,"52110","Bachelor of Science and Master of Teaching - Undergraduate",58150,"521101","Bachelor of Science and Master of Teaching - Undergraduate","NULL","01/01/2009","NULL"
35,1055,"HEP",24179,"62110","Bachelor of Engineering and Bachelor of Engineering",58012,"621101","Bachelor of Engineering and Bachelor of Engineering","6.000","01/01/2009","NULL"
35,1055,"HEP",24180,"61260","Graduate Certificate in Energy Systems Engineering",58061,"612601","Graduate Certificate in Energy Systems Engineering","NULL","01/01/2009","NULL"
35,1055,"HEP",24181,"31540","Master of Teaching (Primary) - Coursework",58467,"315401","Master of Teaching (Primary) - Coursework","2.000","01/01/2009","NULL"
35,1055,"HEP",24182,"31550","Master of Teaching (Secondary) - Coursework",58163,"315501","Master of Teaching (Secondary) - Coursework","2.000","01/01/2009","NULL"
35,1055,"HEP",24183,"31570","Bachelor of Arts and Master of Teaching - Postgraduate",58025,"315701","Bachelor of Arts and Master of Teaching - Postgraduate","NULL","01/01/2009","NULL"
35,1055,"HEP",24184,"31580","Bachelor of Science and Master of Teaching - Postgraduate",58074,"315801","Bachelor of Science and Master of Teaching - Postgraduate","NULL","01/01/2009","NULL"
35,1055,"HEP",24185,"40612","Master of Professional Accounting - Coursework",58255,"406102","Master of Professional Accounting - Coursework","1.500","01/01/2009","NULL"
35,1055,"HEP",24185,"40612","Master of Professional Accounting - Coursework",130410,"406105","Master of Professional Accounting - Coursework","1.500","01/01/2021","NULL"
35,1055,"HEP",24186,"41560","Master of Business Research",58164,"415603","Master of Business Research","NULL","01/01/2007","NULL"
35,1055,"HEP",24186,"41560","Master of Business Research",58468,"415602","Master of Management Research","NULL","01/01/2005","NULL"
35,1055,"HEP",24186,"41560","Master of Business Research",58095,"415601","Master of Management Research","NULL","01/01/2005","NULL"
35,1055,"HEP",24188,"30030","Cross Institutional (Education) Murdoch",58096,"300302","Not For Degree (Education) Murdoch Cross-institutional","NULL","01/01/2005","NULL"
35,1055,"HEP",24269,"53520","Master of Human Biology - Coursework and Dissertation",58795,"535202","Master of Human Biology - Coursework and Dissertation","NULL","01/01/2013","NULL"
35,1055,"HEP",24269,"53520","Master of Human Biology - Coursework and Dissertation",58817,"535201","Master of Human Biology - Coursework and Dissertation","NULL","01/01/2009","NULL"
35,1055,"HEP",24270,"40240","Graduate Certificate in Technology Commercialisation",58888,"402401","Graduate Certificate in Technology Commercialisation","NULL","01/01/2009","NULL"
35,1055,"HEP",24271,"51210","Graduate Certificate in Adult Sleep Science",58704,"512102","Graduate Certificate in Adult Sleep Science","0.500","01/01/2013","NULL"
35,1055,"HEP",24271,"51210","Graduate Certificate in Adult Sleep Science",58728,"512101","Graduate Certificate in Adult Sleep Science","0.500","01/01/2009","NULL"
35,1055,"HEP",24272,"90830","Doctor of Clinical Podiatry",58894,"908301","Doctor of Clinical Podiatry","NULL","01/01/2009","NULL"
35,1055,"HEP",24288,"21172","Bachelor of Arts (Communication Studies) and Bachelor of Laws",58825,"211702","Bachelor of Arts (Communication Studies) and Bachelor of Laws","6.000","01/01/2008","NULL"
35,1055,"HEP",24289,"61132","Bachelor of Engineering and Bachelor of Arts (Communication Studies)",58803,"611302","Bachelor of Engineering and Bachelor of Arts (Communication Studies)","NULL","01/01/2008","NULL"
35,1055,"HEP",24290,"90172","Bachelor of Medical Science and Bachelor of Medicine & Bachelor of Surge",59022,"901702","Bachelor of Medical Science and Bachelor of Medicine & Bachelor of Surge","NULL","01/01/2008","NULL"
35,1055,"HEP",24336,"90160","Bachelor of Medicine and Bachelor of Surgery - Graduate",58934,"901601","Bachelor of Medicine and Bachelor of Surgery - Graduate","4.500","01/01/2005","NULL"
35,1055,"HEP",24516,"6014H","Bachelor of Engineering and Bachelor of Commerce (Honours)",60351,"6017H1","Bachelor of Engineering and Bachelor of Commerce (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",24516,"6014H","Bachelor of Engineering and Bachelor of Commerce (Honours)",60514,"6018H1","Bachelor of Engineering/Bachelor of Commerce Honours","NULL","01/01/2005","NULL"
35,1055,"HEP",24516,"6014H","Bachelor of Engineering and Bachelor of Commerce (Honours)",60726,"6014H1","Bachelor of Engineering/Bachelor of Commerce Honours","NULL","01/01/2005","NULL"
35,1055,"HEP",24517,"8015H","Bachelor of Dental Science (Five Year) (Honours)",60440,"8015H1","Bachelor of Dental Science (Five Year) (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",24517,"8015H","Bachelor of Dental Science (Five Year) (Honours)",60418,"8015H2","Bachelor of Dental Science (Five Year) (Honours)","NULL","01/01/2010","NULL"
35,1055,"HEP",24518,"6116H","Bachelor of Computer Science and Bachelor of Engineering (Honours)",60232,"6116H1","Bachelor of Computer Science and Bachelor of Engineering (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",24518,"6116H","Bachelor of Computer Science and Bachelor of Engineering (Honours)",60727,"6116H2","Bachelor of Computer Science/Bachelor of Engineering Hon","NULL","01/01/2006","NULL"
35,1055,"HEP",24519,"6110H","Bachelor of Computer and Mathematical Sciences and Bachelor of Engineeri",60352,"6110H1","Bachelor of Computer and Mathematical Sciences and Bachelor of Engineeri","NULL","01/01/2005","NULL"
35,1055,"HEP",24519,"6110H","Bachelor of Computer and Mathematical Sciences and Bachelor of Engineeri",60515,"6110H2","Bachelor of Computer and Mathematical Sciences/Bachelor","NULL","01/01/2006","NULL"
35,1055,"HEP",24520,"5022H","Bachelor of Science and Bachelor of Economics or Commerce (Honours)",60441,"5022H1","Bachelor of Science and Bachelor of Economics or Commerce (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",24521,"1118H","Bachelor of Music Education (Honours)",60233,"1118H2","Bachelor of Music Education (Honours)","NULL","01/01/2013","NULL"
35,1055,"HEP",24521,"1118H","Bachelor of Music Education (Honours)",60419,"1118H1","Bachelor of Music Education (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",24522,"7114H","Bachelor of Science(Agriculture) and Bachelor of Economics or Commerce (",60728,"7114H1","Bachelor of Science(Agriculture) and Bachelor of Economics or Commerce (","NULL","01/01/2007","NULL"
35,1055,"HEP",24523,"2119H","Bachelor of Laws - Graduate (Honours)",60353,"2119H1","Bachelor of Laws - Graduate (Honours)","NULL","01/01/2006","NULL"
35,1055,"HEP",24524,"7112H","Bachelor of Science and Bachelor of Commerce (Honours)",60442,"7112H2","Bachelor of Science and Bachelor of Commerce (Honours)","NULL","01/01/2013","NULL"
35,1055,"HEP",24524,"7112H","Bachelor of Science and Bachelor of Commerce (Honours)",60516,"7112H1","Bachelor of Science and Bachelor of Commerce (Honours)","NULL","01/01/2006","NULL"
35,1055,"HEP",24525,"6010H","Bachelor of Computer & Mathematical Sciences and Bachelor of Engineering",60420,"6010H1","Bachelor of Computer & Mathematical Sciences and Bachelor of Engineering","NULL","01/01/2006","NULL"
35,1055,"HEP",24526,"6021H","Bachelor of Engineering and Bachelor of Arts (Honours)",60234,"6021H1","Bachelor of Engineering and Bachelor of Arts (Honours)","NULL","01/01/2006","NULL"
35,1055,"HEP",24527,"6114H","Bachelor of Engineering and Bachelor of Commerce (Honours)",60729,"6114H1","Bachelor of Engineering and Bachelor of Commerce (Honours)","NULL","01/01/2006","NULL"
35,1055,"HEP",24527,"6114H","Bachelor of Engineering and Bachelor of Commerce (Honours)",60608,"6114H2","Bachelor of Engineering and Bachelor of Commerce (Honours)","NULL","01/01/2009","NULL"
