"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","UID5_CoursesResKey","E307_CourseCode","E394_CourseOfStudyName","UID48_CourseFieldsOfEducationResKey","E461_FieldOfEducationCode","E462_FieldOfEducationSupplementaryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",1604,"40110",10431,"401102","Bachelor of Commerce",201365,80000,0,"01/01/2006","NULL"
35,1055,"HEP",1621,"40610",10663,"406101","Master of Professional Accounting - Coursework",201419,80101,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1621,"40610",10663,"406101","Master of Professional Accounting - Coursework",201420,80101,0,"01/01/2006","NULL"
35,1055,"HEP",1544,"1110H",10054,"1110H1","Bachelor of Arts (Communication Studies) (Honours)",201255,100700,0,"01/01/2006","NULL"
35,1055,"HEP",21847,"X-PROV UG",10254,"2500U3","Cross-Institution Undergraduate",201303,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21847,"X-PROV UG",10254,"2500U3","Cross-Institution Undergraduate",201304,0,0,"01/01/2006","NULL"
35,1055,"HEP",1594,"31400",10354,"314002","Graduate Diploma in Education",201335,70105,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1594,"31400",10354,"314002","Graduate Diploma in Education",201336,70105,0,"01/01/2006","NULL"
35,1055,"HEP",1639,"41530",10581,"415302","Master of Business Administration (Advanced) - Coursework",201401,80301,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1639,"41530",10581,"415302","Master of Business Administration (Advanced) - Coursework",201402,80301,0,"01/01/2006","NULL"
35,1055,"HEP",1623,"40670",10690,"406702","Master of Information Management - Coursework",201427,80300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1623,"40670",10690,"406702","Master of Information Management - Coursework",201428,80300,0,"01/01/2006","NULL"
35,1055,"HEP",1645,"50110",10815,"501103","Bachelor of Science",201459,10000,0,"01/01/2012","NULL"
35,1055,"HEP",1657,"50300",10992,"503003","Graduate Diploma in Science",201502,10000,0,"01/01/2013","NULL"
35,1055,"HEP",1734,"70140",11851,"701401","Bachelor of Science in Natural Resource Management",201708,50901,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1734,"70140",11851,"701401","Bachelor of Science in Natural Resource Management",201709,50901,0,"01/01/2006","NULL"
35,1055,"HEP",1763,"80320",12619,"803201","Graduate Diploma in Dentistry",201867,60701,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1695,"51560",11420,"515601","Master of Regional Development - Coursework",201597,50900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1695,"51560",11420,"515601","Master of Regional Development - Coursework",201598,50900,0,"01/01/2006","NULL"
35,1055,"HEP",1730,"7012H",11837,"7012H1","Bachelor of Science in Animal Science (Honours)",201706,50105,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1730,"7012H",11837,"7012H1","Bachelor of Science in Animal Science (Honours)",201707,50105,0,"01/01/2006","NULL"
35,1055,"HEP",1742,"70710",11974,"707101FL","Master of Science in Agriculture - Research",201742,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1742,"70710",11974,"707101FL","Master of Science in Agriculture - Research",201743,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1742,"70710",12023,"707102IL","Master of Science in Agriculture - Research",201769,50100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1742,"70710",12023,"707102IL","Master of Science in Agriculture - Research",201770,91901,0,"01/01/2006","NULL"
35,1055,"HEP",1756,"71560",12455,"715602","Master of Regional Development - Coursework",201845,50900,0,"01/01/2013","NULL"
35,1055,"HEP",17175,"30500",43994,"305001","Master of Education - Coursework",201963,70100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",17175,"30500",43994,"305001","Master of Education - Coursework",201964,70100,0,"01/01/2006","NULL"
35,1055,"HEP",18639,"71110",46769,"711102","Bachelor of Science and Bachelor of Economics",202022,91901,10000,"01/01/2013","NULL"
35,1055,"HEP",18768,"70630",50363,"706302","Master of Science - Thesis and Coursework",202053,10000,0,"01/01/2013","NULL"
35,1055,"HEP",21291,"00810",51514,"008102EEH","Doctor of Philosophy",202127,61305,0,"01/01/2005","NULL"
35,1055,"HEP",26645,"20354",63042,"203504","Graduate Diploma in Legal Practice",202465,90913,0,"01/01/2010","NULL"
35,1055,"HEP",26838,"51620",63692,"516201","Master of Forensic Science - Thesis and Coursework",202474,19903,0,"01/01/2005","NULL"
35,1055,"HEP",29574,"51290",71680,"512901","Graduate Certificate in Criminal Investigation",202528,90905,0,"01/01/2010","NULL"
35,1055,"HEP",33727,"72340",77264,"723402","Graduate Diploma in Hydrogeology",202580,10700,0,"01/01/2012","NULL"
35,1055,"HEP",43962,"21350",91179,"213501","Graduate Diploma in Taxation Law",202660,90911,0,"01/01/2016","NULL"
35,1055,"HEP",41157,"12340",92440,"123401","Graduate Diploma in Strategic Communication",202693,100700,0,"01/01/2015","NULL"
35,1055,"HEP",41178,"42560",92679,"425601","Master of Applied Finance - Coursework",202716,81100,0,"01/01/2015","NULL"
35,1055,"HEP",35282,"DU001",101246,"DU0011","Diploma in Arts - Undergraduate",202805,90000,0,"01/01/2012","NULL"
35,1055,"HEP",49347,"73550",101396,"735501","Master of Business Psychology - Coursework",202818,90701,0,"01/01/2017","NULL"
35,1055,"HEP",31581,"60450",111842,"604502","Master of Professional Engineering Preliminary",202876,30000,0,"01/01/2019","NULL"
35,1055,"HEP",18599,"52530",46413,"525302","Master of Infectious Diseases - Coursework & Dissertation",201975,10911,0,"01/01/2012","NULL"
35,1055,"HEP",18647,"90570",46856,"905701","Master of Health Professional Education - Coursework and Dissertation",202031,61300,0,"01/01/2007","NULL"
35,1055,"HEP",18848,"NON AWARD",51166,"6001N1","Non-Award Course",202057,0,0,"01/01/2007","NULL"
35,1055,"HEP",21291,"00810",51434,"008101EAH","Doctor of Philosophy",202104,61305,0,"01/01/2005","NULL"
35,1055,"HEP",20200,"21140",52229,"211401","Bachelor of Laws and Bachelor of Commerce",202155,90900,80000,"01/01/2005","NULL"
35,1055,"HEP",20196,"11130",52272,"111301","Bachelor of Arts and Bachelor of Education",202157,70100,90000,"01/01/2005","NULL"
35,1055,"HEP",20253,"91540",52695,"915401","Master of Clinical Epidemiology - Coursework and Dissertation",202232,61300,0,"01/01/2008","NULL"
35,1055,"HEP",21851,"00850",56848,"008502AL","MBBS and Doctor of Philosophy - Research",202297,40100,60101,"01/01/2005","NULL"
35,1055,"HEP",1796,"90490",12755,"904901IH","Higher Degree by Research Preliminary - Medicine and Health Science",16042,50100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1796,"90490",12755,"904901IH","Higher Degree by Research Preliminary - Medicine and Health Science",16043,50100,0,"01/01/2007","NULL"
35,1055,"HEP",33979,"00710",144313,"0071004L01","Master of Philosophy - Research",251513,61305,0,"01/07/2012","NULL"
35,1055,"HEP",66206,"73590",144483,"735901","Master of Professional Psychology (coursework)",251804,90701,0,"01/01/2026","NULL"
35,1055,"HEP",1584,"30730",10413,"307301","Master of Education in Applied Linguistics - Research",12610,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1584,"30730",10413,"307301","Master of Education in Applied Linguistics - Research",12611,70100,0,"01/01/2007","NULL"
35,1055,"HEP",18641,"71130",46855,"711301","Bachelor of Engineering and Bachelor of Science",202030,30000,10000,"01/01/2006","NULL"
35,1055,"HEP",21291,"00810",51342,"008101HH","Doctor of Philosophy",202086,61305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21291,"00810",51342,"008101HH","Doctor of Philosophy",202087,60101,0,"01/01/2006","NULL"
35,1055,"HEP",21291,"00810",51585,"008102BH","Doctor of Philosophy",202130,61305,0,"01/01/2005","NULL"
35,1055,"HEP",20199,"21120",52396,"211201","Bachelor of Laws and Bachelor of Arts (Asian Studies)",202178,90900,91500,"01/01/2005","NULL"
35,1055,"HEP",20235,"51190",52546,"511902","Bachelor of Arts and Bachelor of Science",202203,10000,90000,"01/01/2005","NULL"
35,1055,"HEP",20210,"90150",52603,"901502","MBBS and Doctor of Philosophy - Coursework",202212,60101,60101,"01/01/2005","NULL"
35,1055,"HEP",21851,"00850",56833,"008501BL","MBBS and Doctor of Philosophy - Research",202294,90300,60101,"01/01/2005","NULL"
35,1055,"HEP",21851,"00850",56976,"008501EL","MBBS and Doctor of Philosophy - Research",202306,20100,60101,"01/01/2005","NULL"
35,1055,"HEP",21851,"00850",56990,"008501EH","MBBS and Doctor of Philosophy - Research",202310,39999,60101,"01/01/2005","NULL"
35,1055,"HEP",25764,"42550",59609,"425501","Executive Master of Business Administration",202381,80301,0,"01/01/2010","NULL"
35,1055,"HEP",26841,"90710",63867,"907101","Master of Public Health - Research",202481,61300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",49773,"73340",105944,"733401","Graduate Diploma in Health Science",126561,61300,0,"01/01/2017","NULL"
35,1055,"HEP",66134,"92630",144323,"926301","Doctor of Pharmacy (Refresher) (coursework) (extended)",251528,60501,0,"01/01/2025","NULL"
35,1055,"HEP",1545,"11100",10227,"111001","Bachelor of Arts (Communication Studies)",201298,100700,0,"01/01/2006","NULL"
35,1055,"HEP",1646,"5010H",10946,"5010H2","Bachelor of Computer and Mathematical Sciences (Honours)",201490,20100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1646,"5010H",10946,"5010H2","Bachelor of Computer and Mathematical Sciences (Honours)",201491,20100,0,"01/01/2006","NULL"
35,1055,"HEP",1672,"50710",11195,"507101HL","Master of Science - Research",201539,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1672,"50710",11195,"507101HL","Master of Science - Research",201540,61300,0,"01/01/2007","NULL"
35,1055,"HEP",1728,"70120",11763,"701202","Bachelor of Science in Animal Science",201691,50105,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1728,"70120",11763,"701202","Bachelor of Science in Animal Science",201692,50105,0,"01/01/2006","NULL"
35,1055,"HEP",1713,"60490",11882,"604901","Higher Degree by Research Preliminary - Engineering, Computing and Mathematics",201717,30000,0,"01/01/2005","NULL"
35,1055,"HEP",1742,"70710",12063,"707101EL","Master of Science in Agriculture - Research",201791,20100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1742,"70710",12063,"707101EL","Master of Science in Agriculture - Research",201792,20100,0,"01/01/2007","NULL"
35,1055,"HEP",1757,"71610",12231,"716101","Master of Science in Natural Resource Management - Thesis & Cswk",201815,50900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1757,"71610",12231,"716101","Master of Science in Natural Resource Management - Thesis & Cswk",201816,50900,0,"01/01/2006","NULL"
35,1055,"HEP",1741,"70720",12316,"707202EL","Master of Science in Natural Resources - Research",201823,20100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1741,"70720",12316,"707202EL","Master of Science in Natural Resources - Research",201824,20100,0,"01/01/2007","NULL"
35,1055,"HEP",1619,"40490",10919,"404901FL","Higher Degree by Research Preliminary - Business",13418,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1619,"40490",10920,"404901IL","Higher Degree by Research Preliminary - Business",13419,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1619,"40490",10920,"404901IL","Higher Degree by Research Preliminary - Business",13420,91901,0,"01/01/2007","NULL"
35,1055,"HEP",1699,"60020",11520,"600201","Not for Degree (Engineering), Postgraduate",14329,0,0,"01/01/2005","31/12/2008"
35,1055,"HEP",1699,"60020",11520,"600201","Not for Degree (Engineering), Postgraduate",14330,0,0,"01/01/2009","NULL"
35,1055,"HEP",1703,"51610",11606,"506102FL","Master of Science - Thesis and Coursework",14445,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1703,"51610",11606,"506102FL","Master of Science - Thesis and Coursework",14446,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1729,"7011H",11638,"7011H2","Bachelor of Science in Agriculture (Honours)",14493,50100,0,"01/01/2005","NULL"
35,1055,"HEP",1741,"70720",11655,"707201EH","Master of Science in Natural Resources - Research",14513,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1741,"70720",11655,"707201EH","Master of Science in Natural Resources - Research",14514,39999,0,"01/01/2007","NULL"
35,1055,"HEP",1705,"60220",11805,"602202","Graduate Certificate in Information Technology",14711,20300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1705,"60220",11805,"602202","Graduate Certificate in Information Technology",14712,20300,0,"01/01/2006","NULL"
35,1055,"HEP",33979,"00710",131016,"0071005H01","Master of Philosophy - Research",234254,61305,0,"01/07/2012","NULL"
35,1055,"HEP",33979,"00710",134592,"0071010L01","Master of Philosophy - Research",238982,61305,0,"01/07/2012","NULL"
35,1055,"HEP",1763,"80320",12619,"803201","Graduate Diploma in Dentistry",201868,60701,0,"01/01/2006","NULL"
35,1055,"HEP",18630,"31660",46588,"316602","Master of Education in Teaching English to Speakers of Other Languages -",201994,70115,0,"01/01/2010","NULL"
35,1055,"HEP",18624,"25760",46679,"257601","Master of Architecture (Design) - Research",202005,40101,0,"01/01/2007","NULL"
35,1055,"HEP",18643,"71320",46747,"713201","Graduate Diploma in Natural Resource Management Policy and Planning",202019,50901,0,"01/01/2007","NULL"
35,1055,"HEP",18766,"71140",50257,"711401","Bachelor of Science(Agriculture) and Bachelor of Economics or Commerce",202051,50000,80000,"01/01/2005","NULL"
35,1055,"HEP",21291,"00810",51436,"008101HL","Doctor of Philosophy",202106,61305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21291,"00810",51436,"008101HL","Doctor of Philosophy",202107,61300,0,"01/01/2006","NULL"
35,1055,"HEP",20222,"61170",52606,"611701","Bachelor of Science(Geophysics)CU and Bachelor of Computer Science (UWA)",202215,20100,10705,"01/01/2005","NULL"
35,1055,"HEP",21850,"00840",56739,"008403","Master of Clinical Audiology and Doctor of Philosophy",202273,19901,19901,"01/01/2013","NULL"
35,1055,"HEP",21868,"61180",57016,"611801","Bachelor of Computer Science and Bachelor of Commerce or Economics",202319,20100,80000,"01/01/2005","NULL"
35,1055,"HEP",24174,"42310",58011,"423101","Graduate Diploma in Business",202328,80301,0,"01/01/2009","NULL"
35,1055,"HEP",59489,"CU0022",117180,"CU0022","Undergraduate Certificate in Biological Sciences",215517,10900,0,"01/01/2021","NULL"
35,1055,"HEP",1578,"30580",10390,"305701","Master of Education - Course Work",12569,70100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1578,"30580",10390,"305701","Master of Education - Course Work",12570,70100,0,"01/01/2006","NULL"
35,1055,"HEP",20198,"11530",52199,"115301","Master of Medieval and Early Modern Studies - Coursework and Dissertatio",202151,90305,0,"01/01/2006","NULL"
35,1055,"HEP",20226,"41110",52317,"411101","Bachelor of Arts and Bachelor of Commerce",202167,80000,90000,"01/01/2005","NULL"
35,1055,"HEP",21851,"00850",56979,"008502GL","MBBS and Doctor of Philosophy - Research",202309,61799,60101,"01/01/2005","NULL"
35,1055,"HEP",1744,"70490",12391,"704901HL","Higher Degree by Research Preliminary - Science",15490,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1744,"70490",12391,"704901HL","Higher Degree by Research Preliminary - Science",15491,61300,0,"01/01/2007","NULL"
35,1055,"HEP",1745,"70410",12392,"704101","Master of Science in Agriculture - Preliminary",15492,50100,0,"01/01/2006","NULL"
35,1055,"HEP",1745,"70410",12442,"704101AL","Master of Science in Agriculture - Preliminary",15560,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1745,"70410",12442,"704101AL","Master of Science in Agriculture - Preliminary",15561,40100,0,"01/01/2007","NULL"
35,1055,"HEP",1787,"90930",12591,"909301","Doctor of Surgery",15782,60103,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1787,"90930",12591,"909301","Doctor of Surgery",15783,60103,0,"01/01/2007","NULL"
35,1055,"HEP",1781,"91310",12691,"913101","Graduate Diploma in Manual Therapy",15951,61700,0,"01/01/2011","NULL"
35,1055,"HEP",1766,"80490",12774,"804901EL","Higher Degree by Research Preliminary - Dentistry",16070,20100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1766,"80490",12774,"804901EL","Higher Degree by Research Preliminary - Dentistry",16071,20100,0,"01/01/2007","NULL"
35,1055,"HEP",1571,"30140",10069,"3014H2","Bachelor of Education (Honours)",12042,70100,0,"01/01/2005","NULL"
35,1055,"HEP",1666,"50570",11033,"505701","Master of Science Education - Coursework",201511,79999,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1666,"50570",11033,"505701","Master of Science Education - Coursework",201512,79999,0,"01/01/2006","NULL"
35,1055,"HEP",1672,"50710",11274,"507102AL","Master of Science - Research",201563,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1672,"50710",11274,"507102AL","Master of Science - Research",201564,40100,0,"01/01/2007","NULL"
35,1055,"HEP",1694,"51500",11367,"515001","Master of Pharmacy - Coursework",201579,60501,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1694,"51500",11367,"515001","Master of Pharmacy - Coursework",201580,60501,0,"01/01/2006","NULL"
35,1055,"HEP",1682,"51230",11408,"512301","Graduate Certificate in Sports Science",201590,69903,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1682,"51230",11408,"512301","Graduate Certificate in Sports Science",201591,69903,0,"01/01/2006","NULL"
35,1055,"HEP",65127,"513402",11410,"513402","Graduate Diploma in Science Communication",201594,10000,0,"01/01/2013","NULL"
35,1055,"HEP",21847,"X-PROV UG",11574,"6000U3","Cross-Institution Undergraduate",201639,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21847,"X-PROV UG",11574,"6000U3","Cross-Institution Undergraduate",201640,0,0,"01/01/2006","NULL"
35,1055,"HEP",18610,"41510",46506,"415101","Master of International Business - Coursework",201982,80311,0,"01/01/2007","NULL"
35,1055,"HEP",18629,"31610",46729,"316101","Master of Education - Thesis & Coursework",202016,70100,0,"01/01/2007","NULL"
35,1055,"HEP",18644,"90170",46770,"901701","Bachelor of Medical Science and Bachelor of Medicine & Bachelor of Surge",202023,60101,60101,"01/01/2007","NULL"
35,1055,"HEP",1472,"00830",9286,"008302IL","Doctor of Philosophy",201099,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1472,"00830",9286,"008302IL","Doctor of Philosophy",201100,91901,0,"01/01/2007","NULL"
35,1055,"HEP",1535,"11250",9720,"112501","Graduate Certificate in Arts",201172,90000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1535,"11250",9720,"112501","Graduate Certificate in Arts",201173,90000,0,"01/01/2006","NULL"
35,1055,"HEP",1537,"10760",9847,"107602DH","Master of Arts - Research",201195,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1537,"10760",9847,"107602DH","Master of Arts - Research",201196,90701,0,"01/01/2007","NULL"
35,1055,"HEP",1563,"25740",10154,"257402","Master of Fine Arts - Research",201282,100301,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1563,"25740",10154,"257402","Master of Fine Arts - Research",201283,100301,0,"01/01/2006","NULL"
35,1055,"HEP",1647,"50100",10715,"501002","Bachelor of Computer and Mathematical Sciences",201437,20100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1647,"50100",10715,"501002","Bachelor of Computer and Mathematical Sciences",201438,20100,0,"01/01/2006","NULL"
